facility_id,facility_name,city,state,zip_code,primary_naics_code,industry_type_subpart,industry_type_sector,total_emissions_2020,total_emissions_2019,total_emissions_2018,total_emissions_2017,total_emissions_2016,total_emissions_2015,total_emissions_2014,total_emissions_2013,total_emissions_2012,total_emissions_2011
1005751,AMERICAN CRYSTAL SUGAR - E GRAND FORKS,EAST GRAND FORKS,MN,56721,311313,"C,S,TT","Minerals,Waste",314639.96,415704.424,371486.694,390925.37,332894.782,336140.24,635740.522,678260.99,593082.56,528063.77
1005753,AMERICAN CRYSTAL SUGAR - HILLSBORO,HILLSBORO,ND,58045,311313,"C,S,TT","Minerals,Waste",417797.612,539882.714,505765.7,487506.244,470118.792,470457.868,461472.608,473164.45,443897.4,417387.53
1006877,AMERICAN CRYSTAL SUGAR - MOORHEAD,MOORHEAD,MN,56560,311313,"C,S,TT","Minerals,Waste",277534.058,324868.332,364565.588,351661.338,337650.504,318468.89,338731.916,324340.75,321415.7,312940.56
1002552,AMERICAN ENVIRONMENTAL LANDFILL,SAND SPRINGS,OK,74063,562212,"C,HH",Waste,233353.646,174306.526,149208.85,143362.98,144792.476,136427.432,105823.364,96413.254,107678.65,110730.25
1000007,AMERICAN GYPSUM - BERNALILLO (WALLBOARD) PLANT,BERNALILLO,NM,87004,327420,C,Minerals,14084.496,13131.4,10859.36,4145.684,0.0,0.0,0.0,0.0,0.0,0.0
1005175,AMERICAN GYPSUM CO /GYPSUM WALLBOARD PLT,DUKE,OK,73532,327420,C,Minerals,94862.692,87556.12,82726.688,93129.6,88482.716,78356.904,75865.064,67626.896,55932.84,58842.528
1004845,AMERICAN GYPSUM COMPANY,ALBUQUERQUE,NM,87113,327420,C,Minerals,40892.996,36869.012,40692.896,41105.196,39397.752,39516.152,39245.352,38090.556,35281.168,34112.974
1007404,AMERICAN GYPSUM COMPANY,GYPSUM,CO,81637,327420,C,Minerals,65195.504,62778.864,59485.626,62691.764,57719.832,55647.34,55317.992,50320.56,46782.224,36797.812
1005590,AMERICAN REFINING GROUP INC,BRADFORD,PA,16701,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries",115865.742,126708.524,131504.374,116210.108,135114.464,147292.444,158750.984,164521.724,168483.044,169140.076
1001860,AMERICAN SUGAR REFINING INC - Chalmette Refinery,ARABI,LA,70032,311314,C,Other,137418.732,126523.624,249496.36,120164.948,125055.52,125480.228,118130.756,116651.06,115813.564,118185.804
1001962,AMERICAS STYRENICS LLC - ST JAMES PLANT,ST. JAMES,LA,70086,325110,C,Chemicals,670040.384,709022.046,721116.864,623078.196,684726.564,666631.216,618521.734,712052.54,702868.244,622859.104
1005072,"AMGEN MANUFACTURING, LIMITED",JUNCOS,PR,777,325412,C,Chemicals,49616.696,35993.516,25065.296,28148.594,28167.744,31530.738,28997.18,28273.752,27348.258,28911.132
1008730,AMP Fremont Energy Center,Fremont,OH,43420,221112,D,Power Plants,1353140.936,1336518.648,1506490.916,1175376.796,1011676.0,1277223.114,906385.092,1040867.092,1347176.6,66018.156
1004746,ANALOG DEVICES,CAMAS,WA,98607,334413,"C,I",Other,14360.348985,15708.041182,12824.320985,22180.620728,38568.970188,33621.563185,29600.923591,25278.5256,18086.123,28013.048
1006810,ANCHOR ACQUISITION LLC MONACA PLT,MONACA,PA,15061,327212,"C,N",Minerals,39873.098,38838.146,45362.322,40985.736,45393.678,46090.316,41483.18,43905.632,39116.348,42428.492
1004508,ANCHOR HOCKING GLASS CO PLANT NO 1 *,LANCASTER,OH,43130,327212,"C,N",Minerals,61440.352,55760.416,55299.768,64951.288,91434.152,106202.008,87804.308,140072.204,136866.66,133960.624
1007341,ANCHORAGE REGIONAL LANDFILL,EAGLE RIVER,AK,99577,562212,"C,HH",Waste,126256.15,170622.048,173166.8,631853.65,533817.3,500006.3,515510.2,440102.5,342506.3,372373.12
1007839,ANDERSON LANDFILL,ANDERSON,CA,96007,562212,HH,Waste,54720.5,49169.75,31234.25,35561.75,33685.5,43313.5,47480.5,39504.75,39231.58305,61575.0
1005392,ANGELINA COUNTY WASTE MANAGEMENT CENTER,LUFKIN,TX,75901,562212,HH,Waste,97542.75,76853.5,75141.75,73602.25,66671.5,67907.0,78159.0,76326.5,15865.5,113970.25
1002263,ANGUS CHEMICAL CO,STERLINGTON,LA,71280,325199,"C,V",Chemicals,118436.624,106557.988,118095.162,114464.926,114318.714,116489.408,93785.986,91275.096,94617.462,82203.814
1002576,ANHEUSER BUSCH BALDWINSVILLE BREWERY,BALDWINSVILLE,NY,13027,312120,"C,PP","Other,Suppliers of CO2",25378.7,29877.306,29102.616,30321.76,32473.184,32283.714,30975.87,30679.16,28831.21,26161.93
1006111,ANHEUSER BUSCH INC,COLUMBUS,OH,43229,312120,C,Other,32337.488,32956.234,34123.424,36628.716,35475.088,42593.62,40957.316,42323.74,42526.5,47375.47
1002867,ANHEUSER BUSCH INC. - L.A. BREWERY,VAN NUYS,CA,91406,312120,C,Other,31614.708,33486.66,34793.624,36872.454,39346.802,37347.586,36976.326,41668.33,46837.68,43167.02
1003352,ANHEUSER BUSCH INCORPORATED FORT COLLINS BREWERY,FORT COLLINS,CO,80524,312120,C,Other,42067.97,47110.172,48398.816,48179.412,49267.764,51002.108,50492.658,53331.394,54166.142,56522.68
1003176,ANHEUSER BUSCH LLC,WILLIAMSBURG,VA,23185,312120,C,Other,37074.86,36811.212,34631.02,38003.708,41952.392,44308.876,46070.974,47023.37,48433.068,49873.72
1003224,ANHEUSER-BUSCH HOUSTON BREWERY,HOUSTON,TX,77029,312120,C,Other,44712.56,34417.066,29111.156,25436.71,27076.334,23664.494,26795.364,27840.846,16254.84,18411.48
1002915,ANHEUSER-BUSCH LLC,MERRIMACK,NH,3054,312120,"C,PP","Other,Suppliers of CO2",13396.914,14449.808,16030.656,16262.098,16019.45,15863.69,15676.1,16401.246,18221.462,20667.112
1006147,ANHEUSER-BUSCH LLC,JACKSONVILLE,FL,32218,312120,C,Other,55506.09,54200.224,51651.508,60015.374,62602.2,57552.828,62349.228,60741.064,59090.37,60739.34
1006904,"ANHEUSER-BUSCH, INC. CARTERSVI LLE BREWERY",CARTERSVILLE,GA,30120,312120,C,Other,19672.81,21322.41,21465.156,21797.514,24014.658,24319.392,25874.782,30972.0,32203.23,31384.06
1003525,"ANHEUSER-BUSCH, INC. NEWARK BREWERY",NEWARK,NJ,7114,312120,C,Other,21566.952,22373.696,22080.746,20494.31,20623.052,22853.93,32059.232,30682.67,38835.7,44548.31
1005490,ANIMAS POWER PLANT,FARMINGTON,NM,87401,221112,C,Power Plants,1234.696,1762.444,22759.664,9915.712,15447.492,28432.792,70640.384,75229.516,54176.996,77855.856
1006178,ANN ARBOR SLF PHASE I & II,ANN ARBOR,MI,48108,562212,HH,Waste,18417.5,20231.0,19940.5,20481.25,21710.75,35440.0,46168.5,47651.5,36172.25,33373.25
1004929,ANR Pipeline Alden CS,ALDEN,KS,67512,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,24488.47,35104.286,37415.88,29115.002,20184.898,36852.092,31845.34,41799.084,50934.928,45773.022
1004926,ANR Pipeline Birmingham CS,BIRMINGHAM,IA,52535,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,33986.886,43023.962,39781.964,39012.722,32178.398,44069.914,40763.508,54640.256,59990.098,72957.996
1005958,ANR Pipeline Blue Lake Complex Gas Storage Facility,MANCELONA,MI,49659,486210,"C,W-UNSTG",Petroleum and Natural Gas Systems,34871.132,40072.112,25487.116,30541.892,27648.256,35548.73,40539.358,32888.036,22652.876,43658.166
1004928,ANR Pipeline Bridgman CS,BRIDGMAN,MI,49106,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,33095.096,30848.898,43101.916,45728.402,30363.386,53849.948,38612.372,47176.814,54115.306,49436.856
1005235,ANR Pipeline Brownsville CS,Brownsville,TN,38012,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,56135.652,78275.562,8498.928,4487.74,3722.248,11106.89,18478.0,48010.134,68155.112,90169.088
1009589,ANR Pipeline Cottage Grove CS,Cottage Grove,TN,38224,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,45259.098,43442.996,6460.934,8442.628,11373.422,12554.124,33239.686,50034.75,36764.596,71385.332
1007403,ANR Pipeline Defiance CS,Defiance,OH,43512,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,3473.146,6053.044,3969.246,46210.44,36644.988,63867.294,60786.548,56430.384,71951.61,71315.976
1004932,ANR Pipeline E.G. Hill CS,GRUVER,TX,79040,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,17093.748,29297.804,16176.008,43449.704,43718.116,45439.652,46371.99,50018.798,60793.636,58262.534
1004930,ANR Pipeline Enterprise CS,ENTERPRISE,KS,67441,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,31541.952,37604.78,39630.474,34587.784,30350.36,36941.186,36680.122,38985.576,52994.278,58497.566
1004776,ANR Pipeline Greensburg CS,GREENSBURG,KS,67054,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,32690.752,43252.686,37106.13,32385.99,30249.604,37299.936,40340.376,39938.874,55344.324,37520.238
1004923,ANR Pipeline Hamilton CS,HAMILTON,MI,49419,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,24240.024,36547.82,3202.144,42062.65,24547.824,46210.192,48649.274,49266.624,44583.622,48014.428
1004935,ANR Pipeline Havensville CS,HAVENSVILLE,KS,66432,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,13799.252,30200.748,28144.4,28494.85,13460.456,28716.496,31042.138,31346.086,33722.838,49113.822
1005953,ANR Pipeline Lineville CS,LINEVILLE,IA,50147,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,25497.314,40736.02,40574.06,28077.256,45133.288,39414.474,38201.914,48404.364,56084.172,122193.344
1005242,ANR Pipeline Madisonville CS,Madisonville,KY,77002,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,41047.908,39298.72,34101.742,11480.068,6034.382,5861.188,27042.512,40605.894,46235.012,65620.044
1005060,ANR Pipeline Maitland CS,MAITLAND,MO,64466,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,40575.876,42385.014,45374.498,47425.088,43224.576,48590.796,45433.734,74939.592,62747.092,179246.89
1009733,ANR Pipeline Meade CS,Meade,KS,67864,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,12695.064,17401.748,25292.67,34302.92,16998.202,27648.174,28460.408,28950.972,37398.868,36397.808
1009608,ANR Pipeline Mooreland CS,Mooreland,OK,73852,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,1228.0,628.45,4984.136,23964.218,25322.212,23238.57,26987.154,25230.614,28192.158,29012.258
1004769,ANR Pipeline New Windsor CS,NEW WINDSOR,IL,61465,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,14077.108,23817.726,29109.054,29846.598,30728.514,35465.396,36513.376,48077.976,54014.47,47566.072
1005243,ANR Pipeline Patterson CS,PATTERSON,LA,70392,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,40130.972,29854.404,41097.506,42861.804,35430.036,28201.308,28947.502,31077.806,33189.594,54666.782
1009590,ANR Pipeline Portland CS,Portland,IN,47371,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,3370.2,3307.0,2092.196,39300.228,52104.902,38550.042,49525.49,51714.006,35002.256,61058.336
1004937,ANR Pipeline Sandwich CS,SANDWICH,IL,60548,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,12660.814,32166.602,20671.136,18203.596,17387.306,24772.294,30186.744,30330.71,28140.716,26553.024
1004925,ANR Pipeline St. John CS,ST JOHN,IN,46373,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,7890.082,10492.02,19193.29,30437.062,24223.232,30611.562,27639.176,31913.77,19613.758,43236.842
1004933,ANR Pipeline Woolfolk CS,BIG RAPIDS,MI,49307,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,28735.016,26895.074,30547.706,34677.296,29159.34,37430.39,43003.912,46045.42,46636.952,62652.33
1004802,ANSHUTZ RANCH EAST GAS PLANT,EVANSTON,WY,82930,211130,"C,W-PROC",Petroleum and Natural Gas Systems,3221.338,37950.362,29553.48,30531.93,62167.184,23031.852,32381.448,18498.146,15557.102,27456.674
1007710,ANTELOPE VALLEY RECYCLING AND DISPOSAL FACILITY,PALMDALE,CA,93551,562212,"C,HH",Waste,37467.3,66396.7,54443.95,40645.7,44410.45,45817.45,47266.998,33009.998,33973.153081,27624.497
1004003,APACHE JUNCTION LANDFILL,APACHE JUNCTION,AZ,85219,562212,HH,Waste,68624.0,70445.5,68963.0,66345.75,117603.25,150976.0,119529.25,169137.5,132469.25,119660.0
1001908,APACHE NITROGEN PRODUCTS - PLANT,St. David,AZ,85630,325311,"C,V",Chemicals,442395.318,475614.156,549571.288,211550.216,363424.878,431364.514,432639.172,396908.456,415246.538,456451.424
1006777,"APEX ENVIRONMENTAL, LLC - SANITARY LANDFILL (0641000223)",AMSTERDAM,OH,43903,562212,"C,HH",Waste,494306.75,487236.5,478385.1,236058.45,239621.25,210859.75,396934.5,414912.25,358503.5,273994.5
1004352,APEX REGIONAL LANDFILL,LAS VEGAS,NV,89165,562212,"C,HH",Waste,206126.396,209598.578,112363.492,76800.132,218147.084,167600.686,230777.842,186290.92,222225.246,46928.298
1000793,"APG Polytech, LLC",APPLE GROVE,WV,25502,325211,C,Other,45035.58,41793.392,20319.524,35502.916,46479.524,44952.18,46156.876,41066.09,45754.128,44397.032
1010353,APPLEBY TREATER,Appleby,TX,75965,211130,"C,W-PROC",Petroleum and Natural Gas Systems,60413.092,48406.102,33856.314,34288.062,36750.058,52847.304,78201.828,70259.79,64782.442,59753.042
1005669,APPLETON ROARING SPRING PAPER MFG,ROARING SPRING,PA,16673,322121,"AA,C",Pulp and Paper,87841.182,97890.66,106656.064,105907.36,102835.542,108148.398,102058.466,103909.9,106758.94,103608.14
1002596,APPVION - APPLETON PLT,APPLETON,WI,54911,322230,C,Pulp and Paper,29345.04,31911.28,38053.156,38077.356,37385.76,39074.952,39755.9,39428.052,33369.12,26941.348
1001423,APS Saguaro Power Plant,RED ROCK,AZ,85245,221112,"C,D",Power Plants,81109.748,93385.452,80652.948,39068.804,14452.748,14910.996,9899.312,15161.544,13593.548,7065.472
1001422,APS West Phoenix Power Plant,PHOENIX,AZ,85043,221112,"C,D",Power Plants,1659120.48,1419156.086,1391552.284,1278457.4,1200640.192,854171.828,748285.024,784934.04,986293.54,779316.104
1005906,AR GLASS CONTAINER CORP,JONESBORO,AR,72401,327213,"C,N",Minerals,36381.732,34652.888,33083.292,31455.8,16397.204,15722.152,35595.436,6638.5,40057.576,38303.68
1005385,ARCELORMITTAL TUBULAR PRODUCTS USA LLC,SHELBY,OH,44875,331210,C,Metals,57855.632,61851.468,65754.252,63932.36,59131.628,58938.628,63839.56,63839.56,64281.308,64382.408
1002916,ARCHER DANIEL MIDLAND COMPANY,COLUMBUS,NE,68601,311221,"C,II","Other,Waste",821896.492,1342402.274,1404742.84,1346359.176,1361500.39,1160743.402,1206165.178,1124504.682,1218405.518,1153870.982
1003215,ARCHER DANIELS MIDLAND,FRANKFORT,IN,46041,311224,C,Other,52801.552,57883.732,56978.536,56063.388,59627.076,63928.06,52048.75,53928.896,54888.444,41942.584
1001945,ARCHER DANIELS MIDLAND,MARSHALL,MN,56258,311221,"C,II,PP","Other,Suppliers of CO2,Waste",172749.802,179688.874,171572.004,185159.484,176265.81,171890.882,164525.604,166062.3,179603.53,203120.11
1005935,ARCHER DANIELS MIDLAND COMPANY,LINCOLN,NE,68507,311224,C,Other,158309.996,141355.636,151663.722,149209.38,144261.97,157216.97,155066.48,152872.412,172839.486,158937.99
1005940,ARCHER DANIELS MIDLAND PROCESSING,VELVA,ND,58790,311224,C,Other,44384.432,44703.432,40933.894,38830.302,40250.096,31361.23,42239.64,36978.912,37476.908,45864.426
1007937,ARCONIC DAVENPORT LLC,BETTENDORF,IA,52722,331315,C,Metals,233394.472,266980.496,269908.284,258745.576,253162.596,260372.02,260148.42,219851.812,202071.836,192719.792
1004649,ARCONIC LAFAYETTE LLC,LAFAYETTE,IN,47905,331314,C,Metals,47815.22,60170.524,58402.48,57538.984,57738.332,55985.44,50218.86,52438.6,49414.9,48664.9
1002795,ARCONIC TENNESSEE OPERATIONS,ALCOA,TN,37701,331315,C,Metals,158260.104,184841.104,220565.72,216972.484,226576.696,208571.22,187277.744,197084.01,193670.53,191617.2
1003456,ARDEN LDFL,WASHINGTON,PA,15301,562212,"C,HH",Waste,23291.746,24782.508,26145.728,32942.296,33320.442,36823.972,25329.366,26030.48,35364.131559,33983.985436
1006659,ARGOS CEMENT LLC. - ROBERTA PLANT,CALERA,AL,35040,327310,"C,H",Minerals,927478.25,992541.6,919642.17,636056.96,642034.18,823841.25,705085.72,838343.1,694436.48,787957.41
1007566,ARGOS USA -Martinsburg,MARTINSBURG,WV,25401,327310,"C,H",Minerals,866766.086,1026935.486,878900.964,836623.056,924616.058,971089.646,987946.792,890975.886,720826.916,657438.75
1002442,ARIZONA CHEMICAL COMPANY,PANAMA CITY,FL,32401,325211,C,Other,61347.02,63584.412,61767.968,68340.892,70747.384,72877.576,76049.664,73580.172,70344.884,71244.432
1006199,ARIZONA STATE UNIVERSITY,TEMPE,AZ,85281,611310,C,Other,59391.476,51184.808,45235.98,43697.536,45951.276,42774.488,44946.68,48082.068,46195.57,42019.792
1006203,ARKALON ETHANOL LLC,LIBERAL,KS,67901,325193,"C,PP","Other,Suppliers of CO2",101169.92,106934.348,108931.74,104231.808,116259.012,116849.26,124082.382,128035.068,111242.132,111612.88
1002209,ARKANSAS LIME COMPANY,BATESVILLE,AR,72501,327410,"C,S",Minerals,416896.442,513751.634,487620.722,423261.41,420090.344,407755.93,502541.252,409862.912,435943.39,475719.48
1005801,ARKANSAS STEEL ASSOCIATES,NEWPORT,AR,72112,331221,"C,Q",Metals,65059.348,58586.176,72100.716,84286.772,41015.068,56052.904,84243.56,64572.716,52675.316,53185.876
1006644,ARKEMA BEAUMONT PLANT,BEAUMONT,TX,77701,325199,C,Chemicals,64880.056,55912.54,51820.904,51704.656,50389.46,55007.492,62952.912,66584.8,53116.6,90502.458
1006797,ARKEMA INC CLEAR LAKE,PASADENA,TX,77507,325110,C,Chemicals,84880.88,82208.34,80117.3,56877.936,55626.04,58681.98,60359.472,62800.864,56227.188,59617.776
1005721,"ARKEMA, INC.",CALVERT CITY,KY,42029,325120,"C,L,OO","Chemicals,Industrial Gas Suppliers",614181.108,910259.444,1033525.213,1157267.9035,1191846.095,1269471.917,1562988.392,2712916.284,3035446.668,2839391.292
1006785,ARMSTRONG CEMENT & SUPPLY,CABOT,PA,16023,327310,"C,H",Minerals,183951.16,192341.94,161860.5,181805.3,198624.9,150925.5,135075.42,155274.06,159648.44,126569.48
1003208,ARMSTRONG WORLD IND MARIETTA CEILING PLT,MARIETTA,PA,17547,339999,C,Other,67167.348,69552.036,72242.328,72893.824,76784.06,72710.628,70805.584,73834.69,69736.91,62225.3
1002968,ARMSTRONG WORLD INDUSTRIES INC.,PENSACOLA,FL,32505,339999,C,Other,25305.504,28902.492,30819.584,32991.576,31868.48,31673.98,34039.672,33336.024,33027.976,33602.444
1002515,ARTESIA GAS PLANT,ARTESIA,NM,88210,211130,"C,PP,UU,W-PROC","Injection of CO2,Petroleum and Natural Gas Systems,Suppliers of CO2",95492.496,87568.538,84506.288,81312.954,93394.372,108938.6599,98033.128,112787.803,113956.86,110084.588
1002494,ASARCO LLC AMARILLO COPPER REFINERY,AMARILLO,TX,79108,331410,C,Metals,17097.736,49706.312,54598.144,55119.992,58931.628,59865.024,59677.576,60984.02,59864.924,65568.952
1002486,ASARCO LLC Hayden Operations,Hayden,AZ,85135,331410,C,Metals,304.248,42399.54,48601.468,45314.98,52671.452,49819.712,55420.892,52374.352,59368.476,59748.424
1002190,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU FACILITY,ALVIN,TX,77512,325199,"C,X",Chemicals,598486.844,632657.864,661603.324,573064.052,586190.484,593016.96,593225.788,594972.03,603350.18,624388.58
1003975,ASCEND PERFORMANCE MATERIALS OPERATIONS LLC,GREENWOOD,SC,29646,325211,C,Other,45043.38,46225.376,49586.512,49183.364,48729.916,45037.58,46215.676,48990.42,48744.464,47655.02
1002665,ASH GROVE CEMENT CO-CHANUTE PLANT,CHANUTE,KS,66720,327310,"C,H",Minerals,1024577.124,1009027.444,1137222.564,1114299.404,1097697.164,1015317.564,956918.624,788864.904,781679.58,745429.29
1002421,ASH GROVE CEMENT COMPANY,MIDLOTHIAN,TX,76065,327310,"C,H",Minerals,668482.528,690359.288,713634.068,674956.228,598198.188,576068.7,562651.384,1368052.8,924087.4,875515.6
1002527,ASH GROVE CEMENT COMPANY-DURKEE,DURKEE,OR,97905,327310,"C,H",Minerals,685016.71,692998.07,713769.92,715805.52,571087.59,715119.18,696286.67,491868.244,453138.25,461532.18
1007552,ASH GROVE CEMENT COMPANY-Louisville,LOUISVILLE,NE,68037,327310,"C,H",Minerals,577517.612,604769.046,722383.244,711186.424,703851.376,741354.972,819225.468,654563.1,678085.01,805528.52
1002531,ASH GROVE CEMENT COMPANY-MONTANA CITY,CLANCY,MT,59634,327310,"C,H",Minerals,320046.372,301601.37,301516.498,281874.03,309558.686,338101.636,271046.462,333805.504,279845.502,226547.064
1002537,ASH GROVE CEMENT COMPANY-SEATTLE,SEATTLE,WA,98134,327310,H,Minerals,346010.2,366012.61,362562.57,355512.868,383836.158,495030.002,522981.72,354807.554,305297.85,311932.2
1007606,ASH GROVE CEMENT-FOREMAN,Foreman,AR,71836,327310,"C,H",Minerals,856858.272,916250.412,944440.49,749175.146,897851.898,900421.388,791140.036,645468.544,531702.69,599658.19
1003496,ASHLEY Energy LLC,SAINT LOUIS,MO,63102,221330,C,Power Plants,40166.148,49449.064,69010.34,54069.044,49957.412,52992.0,66643.448,68416.344,68090.296,70545.94
1004576,ASTORIA ENERGY LLC & ASTORIA ENERGY II LLC,ASTORIA,NY,11105,221112,"C,D",Power Plants,2201073.13,2452393.404,2584176.432,2311839.5,2461776.674,2643761.718,2570291.69,2274035.84,2585286.852,1887637.568
1007800,ATASCOCITA RECYCLING AND DISPOSAL FACILITY,HUMBLE,TX,77396,562212,HH,Waste,274346.5,298721.75,325955.5,318666.5,247960.0,306673.5,212940.25,181532.75,224095.670875,252783.567
1006056,ATHENS & CLARKE COUNTIES-DUNLAP ROAD LF,WINTERVILLE,GA,30683,562212,HH,Waste,62738.25,59109.5,58354.25,51977.25,49907.0,51762.75,34530.75,68630.75,48893.0,85751.25
1006778,ATI Allvac - Monroe,MONROE,NC,28110,331492,C,Metals,42349.728,61825.2,62014.052,61558.802,59027.71,58378.768,62650.852,57878.518,59914.21,62138.646
1005442,ATI LADISH LLC,CUDAHY,WI,53110,332112,C,Other,55745.44,64515.608,63727.46,52931.9,47383.772,54771.044,58726.528,59712.176,67156.696,66937.748
1002571,ATK Launch Systems LLC,Promontory,UT,84307,336415,C,Other,49600.404,50173.246,46413.422,45625.924,41120.004,33530.988,41307.138,43074.688,40819.348,39323.494
1001858,ATLANTIC COUNTY LANDFILL,EGG HARBOR TOWNSHIP,NJ,8234,562212,"C,HH",Waste,71103.35,53852.4,43933.95,38092.4,30659.85,30441.998,18451.698,52598.348,36428.4,57903.098
1003826,ATLANTIC WASTE DISPOSAL INC - SUSSEX COUNTY LAND,WAVERLY,VA,23890,562212,"C,HH",Waste,231256.298,184946.648,134717.148,133374.14,61221.176,100462.782,194764.85,213177.642,173364.532563,132494.677
1003034,AUBURN SANITARY LANDFILL NO 2,AUBURN,NY,13021,562212,"C,HH",Waste,4668.098,3646.596,5680.248,6877.148,5552.104,7019.598,8554.578,7419.448,6236.3,9444.25
